"ITTER107","Territorio","TIPO_DATO7","Indicatori trasporto aereo","ARRIVO_PARTENZA","Arrivo-Partenza                  ","AEROPORTI","Aeroporti ","SERVIZIO_AEREO_TIPO","Tipo di servizio aereo","ISO","Nazionalità vettore","ISO_OD","Origine / Destinazione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","INTNSH","charter interni","IT","Italia","IT","Italia","2018","2018",11,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","INTNSH","charter interni","IT","Italia","IT","Italia","2019","2019",13,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","INTNSH","charter interni","IT","Italia","IT","Italia","2018","2018",530,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","INTNSH","charter interni","IT","Italia","IT","Italia","2019","2019",399,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","INTNSH","charter interni","IT","Italia","IT","Italia","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","INTNSH","charter interni","IT","Italia","IT","Italia","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","INTSE","voli interni","IT","Italia","IT","Italia","2018","2018",11,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","INTSE","voli interni","IT","Italia","IT","Italia","2019","2019",13,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","INTSE","voli interni","IT","Italia","IT","Italia","2018","2018",530,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","INTSE","voli interni","IT","Italia","IT","Italia","2019","2019",399,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","INTSE","voli interni","IT","Italia","IT","Italia","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","INTSE","voli interni","IT","Italia","IT","Italia","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2018","2018",440,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2019","2019",833,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2018","2018",76743,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2019","2019",143849,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2018","2018",91,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2019","2019",95,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2018","2018",8427,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2019","2019",9618,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2018","2018",531,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2019","2019",928,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2018","2018",85170,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2019","2019",153467,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2018","2018",440,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2019","2019",953,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2018","2018",76743,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2019","2019",161888,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2018","2018",92,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2019","2019",95,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2018","2018",8460,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2019","2019",9618,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018","2018",532,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q2","T2-2018",114,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q1","T1-2018",20,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q4","T4-2018",128,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q3","T3-2018",270,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019","2019",1048,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q1","T1-2019",111,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q2","T2-2019",332,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q4","T4-2019",238,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q3","T3-2019",367,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q2","T2-2020",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q1","T1-2020",146,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018","2018",85203,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q2","T2-2018",17579,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q1","T1-2018",909,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q4","T4-2018",21324,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q3","T3-2018",45391,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019","2019",171506,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q1","T1-2019",17180,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q2","T2-2019",55679,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q4","T4-2019",38536,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q3","T3-2019",60111,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q2","T2-2020",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q1","T1-2020",20404,,
"IT","Italia","PATR","passeggeri in transito diretto","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018","2018",0,,
"IT","Italia","PATR","passeggeri in transito diretto","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019","2019",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q2","T2-2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q1","T1-2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q4","T4-2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q3","T3-2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019","2019",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q1","T1-2019",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q2","T2-2019",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q4","T4-2019",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q3","T3-2019",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q2","T2-2020",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q1","T1-2020",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",120,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",18039,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",1,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",33,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","CRV","Crotone ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",1,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","CRV","Crotone ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",120,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",33,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","CRV","Crotone ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",18039,,
